CreditCardID;CardType;CardNumber;ExpMonth;ExpYear;ModifiedDate
15792;Distinguish;55556043970581;3;2005;2013-05-18
15793;SuperiorCard;33336221219829;7;2007;2014-01-22
15794;Vista;11111741973712;2;2007;2011-06-21
15795;ColonialVoice;77779839861828;11;2007;2014-02-21
15796;Distinguish;55556228729088;3;2007;2013-10-15
15797;Vista;11118965101314;3;2008;2012-08-20
15798;SuperiorCard;33333714843153;12;2008;2011-07-01
15799;Vista;11115257759740;7;2006;2013-10-04
15800;ColonialVoice;77772590678009;3;2007;2013-12-29
15801;ColonialVoice;77779213040242;8;2005;2013-04-14
15802;SuperiorCard;33335195981806;9;2006;2013-07-08
15803;SuperiorCard;33335958843402;4;2006;2013-08-07
15804;SuperiorCard;33336472706319;10;2007;2014-01-04
15805;Vista;11111791364357;7;2007;2013-12-12
15806;Distinguish;55553776783859;1;2008;2012-05-13
15807;Vista;11115947029734;8;2007;2013-11-02
15808;Vista;11114603729974;2;2008;2013-04-15
15809;SuperiorCard;33332704147970;1;2006;2012-12-08
15810;SuperiorCard;33332457901478;7;2008;2014-04-14
15811;Vista;11112973724312;4;2007;2008-12-04
15812;SuperiorCard;33331064492684;7;2005;2013-12-06
15813;Distinguish;55556075033059;9;2007;2014-02-01
15814;Vista;11117982948952;6;2008;2013-10-29
15815;SuperiorCard;33338005627411;8;2005;2013-12-07
15816;Vista;11112718694796;6;2007;2014-03-17
15817;Vista;11118143535473;7;2005;2012-10-05
15818;Distinguish;55551055988209;1;2007;2012-12-18
15819;ColonialVoice;77775356519880;6;2006;2014-01-29
15820;ColonialVoice;77777295089534;7;2006;2013-10-05
15821;Distinguish;55551982652328;1;2007;2014-05-26
15822;Distinguish;55558900564364;5;2008;2013-09-11
15823;SuperiorCard;33331774628974;11;2006;2014-04-12
15824;SuperiorCard;33338898902046;5;2007;2012-07-19
15825;Vista;11111009772675;1;2008;2014-06-08
15826;Distinguish;55554622387090;11;2005;2013-06-03
15827;SuperiorCard;33333918968084;1;2006;2014-03-01
15828;ColonialVoice;77774083274942;5;2008;2013-01-20
15829;Vista;11112235025749;9;2008;2012-07-31
15830;Distinguish;55557472633308;11;2005;2014-04-07
15831;SuperiorCard;33336798460966;6;2005;2013-01-18
15832;Vista;11115985002443;5;2008;2013-05-30
15833;SuperiorCard;33334634604929;7;2007;2014-03-18
15834;SuperiorCard;33335902540891;12;2007;2013-09-20
15835;Vista;11114451877088;5;2008;2012-06-01
15836;SuperiorCard;33332562142526;5;2006;2014-04-14
15837;ColonialVoice;77772404979486;10;2008;2014-04-07
15838;SuperiorCard;33336912396426;4;2005;2014-04-12
15839;Vista;11116599301214;5;2007;2014-04-12
15840;ColonialVoice;77776614372067;6;2005;2012-10-15
15841;Distinguish;55558332910005;7;2006;2011-11-06
15842;SuperiorCard;33337882104283;1;2005;2011-10-01
15843;Vista;11111202599271;10;2005;2013-09-21
15844;ColonialVoice;77779532677860;6;2005;2013-11-05
15845;SuperiorCard;33334122549771;9;2007;2010-02-09
15846;Vista;11111234792159;11;2008;2014-02-18
15847;SuperiorCard;33337209970230;9;2008;2013-10-04
15848;Vista;11116320471758;2;2008;2013-09-15
15849;Distinguish;55557873811843;11;2006;2012-04-01
15850;SuperiorCard;33336712661717;9;2006;2013-11-13
15851;Distinguish;55554030854197;2;2005;2013-08-29
15852;Vista;11113058630697;1;2006;2014-03-28
15853;Distinguish;55554519183377;2;2008;2013-12-11
15854;Distinguish;55552054198277;7;2007;2013-11-06
15855;SuperiorCard;33339196224514;1;2008;2013-10-30
15856;SuperiorCard;33331133588769;3;2005;2013-01-04
15857;ColonialVoice;77772655799633;2;2008;2014-05-14
15858;Vista;11115658927299;10;2008;2014-03-22
15859;Distinguish;55558586082594;3;2005;2013-11-09
15860;SuperiorCard;33331333087253;11;2005;2014-04-18
15861;Distinguish;55556588362239;12;2007;2013-07-12
15862;Vista;11113102181489;1;2006;2014-03-17
15863;Vista;11111245853008;2;2007;2014-04-26
15864;Vista;11118203287948;8;2008;2014-03-14
15865;Vista;11111390902037;9;2005;2014-05-21
15866;Vista;11119446143681;10;2007;2013-11-22
15867;SuperiorCard;33336292243478;5;2005;2013-07-28
15868;SuperiorCard;33333861950936;1;2008;2012-12-13
15869;Distinguish;55557382408949;6;2005;2013-12-13
15870;SuperiorCard;33332005926429;8;2006;2013-12-14
15871;SuperiorCard;33335954140954;5;2007;2014-05-25
15872;SuperiorCard;33337047467856;3;2006;2009-01-07
15873;Distinguish;55554023133658;9;2006;2013-12-06
15874;Distinguish;55557062782763;2;2008;2012-07-21
15875;SuperiorCard;33333813129082;11;2007;2011-08-31
15876;Vista;11113707026884;5;2006;2013-02-02
15877;ColonialVoice;77771016679806;4;2006;2013-07-01
15878;ColonialVoice;77779303840172;6;2005;2013-09-16
15879;Distinguish;55551177809577;10;2007;2014-05-05
15880;Distinguish;55558111141470;12;2005;2014-06-13
15881;ColonialVoice;77776601359102;8;2005;2014-03-14
15882;Distinguish;55556118160219;6;2006;2011-07-01
15883;Vista;11115076975169;2;2006;2013-11-04
15884;SuperiorCard;33336942161142;5;2008;2014-04-29
15885;Distinguish;55558854318730;1;2006;2013-05-14
15886;Vista;11119287021795;2;2008;2013-08-31
15887;SuperiorCard;33334075371627;3;2007;2014-02-25
15888;Distinguish;55555087918330;4;2006;2013-05-16
15889;Distinguish;55553018062038;5;2007;2012-11-10
15890;SuperiorCard;33336357848063;3;2005;2011-04-25
15891;Distinguish;55552513981991;2;2008;2012-01-30
15892;Distinguish;55559356547490;11;2007;2013-07-10
15893;Distinguish;55554166046508;3;2006;2014-06-17
15894;Distinguish;55558872589505;1;2006;2012-07-16
15895;ColonialVoice;77778693149652;9;2005;2012-06-23
15896;Distinguish;55555684722961;10;2005;2012-12-03
15897;SuperiorCard;33333794072392;2;2006;2014-04-01
15898;ColonialVoice;77779101872091;5;2005;2013-07-05
15899;Distinguish;55551664948667;4;2007;2012-12-22
15900;Distinguish;55554995492292;12;2007;2013-08-17
15901;ColonialVoice;77778880306077;9;2008;2014-01-26
15902;Distinguish;55559144870748;11;2006;2013-01-16
15903;Distinguish;55556604091784;9;2007;2013-11-15
15904;Distinguish;55558207843681;5;2008;2013-12-12
15905;SuperiorCard;33335308703556;8;2008;2011-09-04
15906;Vista;11114996008189;4;2006;2012-06-04
15907;SuperiorCard;33337788980922;12;2008;2014-01-04
15908;ColonialVoice;77773861459943;2;2008;2012-08-21
15909;Distinguish;55556574749497;7;2008;2011-09-28
15910;Distinguish;55559513538832;11;2005;2011-09-11
15911;Vista;11118463767811;3;2007;2013-02-27
15912;ColonialVoice;77774178100491;4;2007;2013-10-29
15913;SuperiorCard;33331602584409;1;2005;2013-09-11
15914;SuperiorCard;33337300285434;9;2007;2013-12-10
15915;ColonialVoice;77778071651413;2;2006;2013-10-23
15916;Distinguish;55554198176225;11;2006;2014-05-19
15917;Vista;11114824152445;7;2005;2013-09-30
15918;Distinguish;55554296636395;12;2008;2013-07-04
15919;ColonialVoice;77774611747837;10;2008;2012-06-24
15920;ColonialVoice;77778946588003;4;2005;2013-10-15
15921;Distinguish;55557152647650;4;2008;2011-11-28
15922;Distinguish;55551948058509;10;2006;2012-06-30
15923;SuperiorCard;33333255858361;6;2008;2013-11-27
15924;Vista;11118282614669;4;2007;2013-06-30
15925;ColonialVoice;77779025001934;2;2006;2013-08-21
15926;Vista;11113967817538;11;2006;2013-07-29
15927;ColonialVoice;77777793782640;2;2008;2012-06-30
15928;Vista;11111407631352;6;2005;2013-08-31
15929;Vista;11112434269493;7;2007;2013-10-10
15930;SuperiorCard;33335498991809;6;2008;2014-06-16
15931;Vista;11116435706725;8;2006;2013-09-17
15932;Vista;11119646746779;11;2005;2013-04-28
15933;ColonialVoice;77773962137266;5;2005;2013-07-07
15934;SuperiorCard;33336162482737;12;2007;2014-04-12
15935;Vista;11113791367775;12;2007;2013-10-05
15936;ColonialVoice;77771505433725;8;2005;2012-12-16
15937;ColonialVoice;77773864895154;3;2008;2014-04-07
15938;Distinguish;55558139857629;7;2005;2014-02-23
15939;ColonialVoice;77778619993349;12;2005;2013-12-21
15940;Vista;11112477386707;4;2008;2013-06-12
15941;Vista;11115516028023;5;2005;2013-03-23
15942;Vista;11116058371735;7;2007;2014-05-11
15943;SuperiorCard;33334222362631;2;2008;2014-02-15
15944;Distinguish;55552887672921;9;2005;2011-11-14
15945;Distinguish;55555706164759;5;2005;2014-06-10
15946;Distinguish;55557081735979;10;2005;2013-11-26
15947;Distinguish;55554272237052;5;2007;2013-11-04
15948;ColonialVoice;77771674194321;7;2007;2014-01-31
15949;SuperiorCard;33336679008999;7;2005;2014-05-15
15950;Vista;11119401372899;2;2005;2012-05-16
15951;Distinguish;55555651604324;4;2007;2014-04-24
15952;Vista;11114988256768;11;2007;2014-04-18
15953;Distinguish;55558781620224;9;2007;2013-05-01
15954;ColonialVoice;77774951268299;5;2006;2012-06-30
15955;Distinguish;55553026587766;11;2008;2013-05-23
15956;Distinguish;55557179581085;3;2006;2012-01-19
15957;ColonialVoice;77773350773610;11;2005;2014-01-15
15958;Vista;11112753447592;12;2006;2012-03-17
15959;Vista;11115702484638;10;2007;2012-04-25
15960;ColonialVoice;77777675985376;4;2007;2013-08-17
15961;SuperiorCard;33331400682047;9;2006;2013-03-09
15962;ColonialVoice;77779547536647;11;2008;2014-04-28
15963;Vista;11112890559071;4;2007;2011-06-04
15964;Distinguish;55559986920489;4;2006;2014-02-25
15965;ColonialVoice;77775788972596;11;2006;2013-10-24
15966;ColonialVoice;77779842490254;11;2007;2013-11-25
15967;ColonialVoice;77774568199109;9;2005;2013-07-30
15968;Distinguish;55552567490823;5;2006;2013-08-14
15969;Vista;11111580041582;1;2008;2013-05-05
15970;SuperiorCard;33333494813146;6;2008;2010-02-13
15971;Distinguish;55554500680520;10;2008;2011-10-16
15972;Distinguish;55552570762303;7;2005;2011-12-12
15973;Distinguish;55553882528374;11;2008;2013-10-30
15974;Vista;11114849057860;5;2007;2013-08-21
15975;ColonialVoice;77777354442579;4;2006;2013-08-14
15976;ColonialVoice;77771579012997;10;2006;2014-05-14
15977;Vista;11112004773508;1;2005;2012-06-30
15978;Distinguish;55559232489308;9;2005;2013-12-27
15979;Distinguish;55552814935177;4;2005;2013-04-12
15980;ColonialVoice;77777441631343;10;2006;2009-02-28
15981;Distinguish;55555786784751;12;2006;2013-08-11
15982;Vista;11116162701831;8;2006;2013-10-26
15983;ColonialVoice;77775728995369;3;2005;2010-02-28
15984;Distinguish;55552791060341;11;2008;2013-09-23
15985;ColonialVoice;77772349367070;8;2005;2013-10-06
15986;Distinguish;55556179168513;3;2006;2013-08-18
15987;Distinguish;55558382905810;1;2006;2014-03-30
15988;ColonialVoice;77773948662211;9;2006;2013-07-08
15989;Distinguish;55552686348910;12;2007;2014-04-25
15990;SuperiorCard;33337259532643;4;2006;2013-05-20
15991;SuperiorCard;33337750556074;11;2006;2014-03-12
15992;SuperiorCard;33339449495632;2;2005;2014-05-05
15993;SuperiorCard;33333063620119;9;2007;2014-01-28
15994;ColonialVoice;77772494483974;11;2007;2013-12-09
15995;Vista;11112186542580;2;2008;2013-08-11
15996;SuperiorCard;33332408617302;6;2006;2014-03-18
15997;Vista;11115126725235;5;2008;2013-12-27
15998;SuperiorCard;33331880996380;10;2006;2014-05-10
15999;ColonialVoice;77777929333129;4;2008;2013-07-23
16000;SuperiorCard;33337930987330;4;2006;2008-12-29
16001;Vista;11116267038796;12;2005;2014-01-01
16002;Distinguish;55559539126375;9;2006;2008-12-28
16003;Vista;11112964606356;2;2006;2013-07-18
16004;Vista;11115668152715;4;2007;2013-08-27
16005;ColonialVoice;77775972239584;3;2007;2013-08-03
16006;Vista;11116071018784;7;2005;2013-10-10
16007;SuperiorCard;33339861471144;7;2005;2011-10-07
16008;SuperiorCard;33331921267720;5;2008;2014-04-10
16009;ColonialVoice;77772998743576;12;2006;2013-03-06
16010;SuperiorCard;33333110402180;12;2005;2013-11-23
16011;Distinguish;55553969282951;6;2007;2012-12-21
16012;ColonialVoice;77779604473766;11;2005;2013-08-28
16013;SuperiorCard;33335806431607;1;2007;2014-01-12
16014;ColonialVoice;77773552504776;10;2006;2013-07-13
16015;Distinguish;55552471997632;6;2006;2013-11-09
16016;SuperiorCard;33338690389044;3;2005;2014-03-24
16017;Vista;11115045958731;4;2005;2014-03-28
16018;Vista;11113200204883;3;2007;2012-10-23
16019;Distinguish;55558360317898;7;2006;2013-08-06
16020;Distinguish;55554702678911;8;2005;2014-04-01
16021;SuperiorCard;33339604091505;9;2008;2012-05-30
16022;Vista;11112969123587;1;2008;2011-07-28
16023;Distinguish;55557171030775;6;2005;2013-07-31
16024;ColonialVoice;77771990057875;5;2007;2013-07-01
16025;Distinguish;55556963591420;2;2005;2013-08-05
16026;Vista;11119338925171;6;2005;2007-12-30
16027;ColonialVoice;77772174364885;4;2006;2014-03-09
16028;Vista;11112213197215;8;2007;2013-07-11
16029;Distinguish;55552378199980;10;2007;2014-02-14
16030;Vista;11117918018281;10;2008;2011-12-29
16031;ColonialVoice;77776690718523;9;2008;2012-02-04
16032;Distinguish;55551871544532;9;2005;2011-07-21
16033;SuperiorCard;33331838628834;4;2005;2012-11-03
16034;SuperiorCard;33338786035494;8;2005;2013-09-11
16035;SuperiorCard;33336744624005;4;2008;2014-05-11
16036;Distinguish;55558157672727;7;2007;2014-06-29
16037;SuperiorCard;33338420915074;2;2007;2013-08-13
16038;ColonialVoice;77773882261443;6;2007;2014-03-12
16039;SuperiorCard;33339058847194;7;2007;2014-05-19
16040;SuperiorCard;33332814884262;3;2007;2013-03-07
16041;SuperiorCard;33339664068303;2;2008;2012-06-04
16042;Vista;11113325400154;5;2006;2012-06-30
16043;Distinguish;55559665792861;6;2008;2013-09-06
16044;Distinguish;55553633410708;3;2007;2011-06-13
16045;SuperiorCard;33336109064113;3;2007;2014-04-19
16046;ColonialVoice;77778093183326;11;2008;2012-10-13
16047;Distinguish;55557402509419;7;2008;2014-05-26
16048;Vista;11114283566242;10;2005;2012-03-28
16049;ColonialVoice;77776098271360;3;2005;2012-01-25
16050;ColonialVoice;77774071813467;6;2008;2012-01-26
16051;ColonialVoice;77773971950329;1;2007;2014-04-09
16052;Vista;11119324455534;3;2008;2008-12-11
16053;ColonialVoice;77776132360174;5;2006;2013-10-03
16054;Distinguish;55552203856920;8;2007;2014-03-31
16055;SuperiorCard;33331795860610;12;2006;2013-04-28
16056;SuperiorCard;33337916927101;1;2005;2012-01-21
16057;Vista;11114720694281;4;2008;2013-11-11
16058;Vista;11115395339716;1;2007;2014-05-03
16059;Distinguish;55551788943090;12;2008;2013-12-14
16060;Vista;11116658849562;12;2005;2014-01-29
16061;Distinguish;55556594091041;11;2007;2013-03-28
16062;SuperiorCard;33338169938534;7;2006;2013-08-20
16063;SuperiorCard;33332896800101;10;2007;2013-09-24
16064;Vista;11112324154556;6;2008;2011-08-14
16065;Distinguish;55553965933342;2;2006;2013-05-30
16066;ColonialVoice;77773041779039;10;2007;2013-07-31
16067;SuperiorCard;33339350764563;8;2005;2013-11-05
16068;Vista;11112051742272;2;2008;2012-10-02
16069;Vista;11115054016185;2;2008;2011-12-23
16070;Distinguish;55553381481323;5;2007;2014-03-06
16071;SuperiorCard;33337780127313;8;2008;2013-08-23
16072;SuperiorCard;33334920661010;2;2006;2014-01-15
16073;Distinguish;55552397019015;3;2005;2013-08-16
16074;Vista;11118108554903;8;2006;2012-07-30
16075;SuperiorCard;33336772041640;7;2008;2010-12-28
16076;SuperiorCard;33334610192566;9;2007;2012-01-11
16077;Distinguish;55556054452329;5;2008;2014-04-21
16078;Vista;11117275757866;5;2007;2013-11-06
16079;Distinguish;55553961709082;4;2008;2014-06-25
16080;SuperiorCard;33336934423062;7;2007;2012-05-26
16081;ColonialVoice;77776954613959;8;2008;2011-11-21
16082;Vista;11117354462552;7;2006;2014-06-15
16083;Vista;11118711050311;5;2008;2012-05-01
16084;SuperiorCard;33338303819529;12;2005;2013-04-21
16085;Vista;11118881809012;3;2005;2012-03-30
16086;ColonialVoice;77772210067221;8;2006;2014-05-15
16087;ColonialVoice;77774037444720;1;2006;2011-10-08
16088;ColonialVoice;77778703756588;12;2008;2013-11-14
16089;Vista;11118774757917;4;2006;2013-07-09
16090;Distinguish;55559658289731;9;2007;2014-01-30
16091;SuperiorCard;33336156830308;8;2008;2013-12-15
16092;SuperiorCard;33333327791129;1;2005;2013-07-07
16093;SuperiorCard;33337336579584;1;2007;2013-12-01
16094;SuperiorCard;33336286699472;5;2006;2013-09-28
16095;ColonialVoice;77776244880634;9;2006;2009-11-29
16096;SuperiorCard;33336912250246;12;2006;2012-05-13
16097;SuperiorCard;33339886295706;6;2008;2012-02-19
16098;SuperiorCard;33339228466851;3;2006;2014-01-16
16099;Vista;11118165092565;10;2006;2014-05-16
16100;ColonialVoice;77771403820385;5;2008;2013-08-09
16101;ColonialVoice;77775885416620;11;2007;2014-05-14
16102;ColonialVoice;77771812760753;6;2006;2013-09-28
16103;ColonialVoice;77771853288718;1;2005;2014-01-07
16104;Distinguish;55555313516664;6;2006;2013-03-23
16105;Vista;11115054960584;12;2007;2011-07-15
16106;SuperiorCard;33338977778770;11;2007;2011-10-26
16107;Distinguish;55552111191923;2;2005;2013-07-29
16108;Vista;11117581070793;12;2008;2013-11-22
16109;Distinguish;55554433535742;5;2007;2013-01-24
16110;SuperiorCard;33336912835675;5;2007;2013-12-14
16111;Distinguish;55557797191504;7;2007;2014-05-27
16112;Vista;11117738686615;2;2006;2013-01-02
16113;SuperiorCard;33332830578706;5;2006;2013-11-22
16114;Distinguish;55551129030513;2;2006;2013-07-08
16115;SuperiorCard;33333239740608;6;2005;2013-10-13
16116;SuperiorCard;33334076189207;1;2006;2014-06-22
16117;ColonialVoice;77776638995715;5;2006;2013-11-11
16118;Distinguish;55558708595158;11;2008;2014-05-06
16119;SuperiorCard;33339294862041;12;2005;2014-04-22
16120;Distinguish;55553600387219;3;2007;2014-03-17
16121;Distinguish;55558474129790;2;2005;2013-08-06
16122;Vista;11111291229899;9;2007;2013-01-13
16123;ColonialVoice;77777974226626;6;2006;2011-10-26
16124;Vista;11119144244848;6;2006;2012-10-30
16125;Vista;11116836733440;8;2007;2012-12-01
16126;SuperiorCard;33331760456088;7;2008;2013-09-24
16127;ColonialVoice;77771682848026;4;2007;2013-08-27
16128;SuperiorCard;33334316093438;7;2005;2014-04-29
16129;Vista;11114582553644;9;2007;2014-03-14
16130;Distinguish;55551189515329;6;2006;2013-10-28
16131;ColonialVoice;77772745913132;1;2008;2013-07-08
16132;ColonialVoice;77773628629437;2;2007;2012-07-31
16133;Vista;11114010278757;9;2007;2013-10-09
16134;Distinguish;55557281056207;1;2006;2014-05-21
16135;ColonialVoice;77775181182689;5;2008;2013-08-05
16136;SuperiorCard;33338581457688;9;2008;2011-06-18
16137;Distinguish;55559012982508;9;2005;2014-05-12
16138;ColonialVoice;77777037337455;2;2007;2013-01-20
16139;ColonialVoice;77775028661077;4;2008;2014-03-27
16140;ColonialVoice;77778743231441;2;2008;2014-05-19
16141;SuperiorCard;33333551110824;6;2008;2013-07-20
16142;SuperiorCard;33337638391199;5;2008;2013-11-12
16143;SuperiorCard;33336904270040;7;2005;2013-04-10
16144;SuperiorCard;33333259422486;10;2008;2013-10-20
16145;Vista;11118537874347;11;2005;2012-11-08
16146;SuperiorCard;33338061508811;10;2007;2014-02-15
16147;ColonialVoice;77775757427898;9;2005;2012-06-23
16148;Vista;11113034687101;7;2005;2014-04-07
16149;SuperiorCard;33335394511155;11;2005;2013-08-01
16150;Vista;11118065012214;9;2008;2014-01-07
16151;Vista;11118585019229;7;2006;2013-04-07
16152;ColonialVoice;77778533060354;9;2006;2013-06-26
16153;Distinguish;55557660583503;1;2006;2014-01-14
16154;ColonialVoice;77778608801757;2;2006;2014-01-20
16155;SuperiorCard;33339998997857;3;2007;2012-03-29
16156;Vista;11113557759015;6;2008;2009-02-28
16157;Vista;11116037343998;10;2006;2009-12-14
16158;ColonialVoice;77772625804978;4;2008;2013-11-13
16159;Distinguish;55552980389038;7;2007;2014-02-17
16160;Distinguish;55558763969490;2;2006;2012-04-22
16161;Distinguish;55553513004056;11;2005;2014-05-15
16162;Distinguish;55554055323157;5;2008;2014-05-05
16163;SuperiorCard;33338747440787;8;2008;2014-04-03
16164;Vista;11116482666171;7;2007;2014-01-16
16165;ColonialVoice;77778743791823;6;2006;2011-08-15
16166;Distinguish;55558674723048;1;2005;2013-08-27
16167;ColonialVoice;77777369355774;2;2007;2014-05-14
16168;SuperiorCard;33339316975658;8;2006;2014-01-08
16169;Vista;11111166855733;2;2007;2012-02-02
16170;Vista;11116793771031;5;2005;2013-07-08
16171;Distinguish;55553816746419;10;2007;2012-06-27
16172;Distinguish;55556659236429;8;2008;2012-10-15
16173;Distinguish;55556481671738;6;2006;2013-02-28
16174;SuperiorCard;33336711663851;7;2006;2013-12-29
16175;ColonialVoice;77773288964099;2;2006;2014-02-21
16176;Distinguish;55559997479596;8;2007;2013-10-21
16177;ColonialVoice;77775623040347;8;2005;2013-07-19
16178;Vista;11118972895846;9;2008;2013-11-03
16179;SuperiorCard;33334781376183;5;2008;2013-09-04
16180;Distinguish;55551934660898;12;2005;2012-03-14
16181;Distinguish;55555095795056;3;2005;2013-09-21
16182;Vista;11113623456900;3;2007;2013-07-27
16183;Distinguish;55551913280394;6;2007;2014-04-13
16184;Vista;11111044807988;9;2008;2012-12-22
16185;Vista;11115888421742;6;2006;2014-03-08
16186;Distinguish;55555356314328;2;2007;2013-07-21
16187;SuperiorCard;33331514222742;2;2005;2013-01-01
16188;ColonialVoice;77778950419870;3;2006;2013-08-27
16189;SuperiorCard;33333894083573;6;2008;2011-05-31
16190;SuperiorCard;33332844533150;11;2008;2012-02-17
16191;ColonialVoice;77777570379554;7;2007;2013-12-12
16192;SuperiorCard;33333739777993;6;2005;2013-06-30
16193;SuperiorCard;33337913553129;12;2006;2014-04-08
16194;ColonialVoice;77777940495957;3;2008;2013-07-07
16195;Vista;11113925873353;9;2005;2014-01-12
16196;ColonialVoice;77773968090471;1;2007;2014-04-13
16197;Distinguish;55557700971542;9;2007;2013-01-24
16198;Vista;11111909221802;6;2006;2014-02-09
16199;Distinguish;55552356188543;9;2006;2013-12-18
16200;SuperiorCard;33334830712118;3;2006;2013-11-04
16201;ColonialVoice;77772530304597;3;2005;2012-06-18
16202;Vista;11115847159671;1;2005;2013-10-08
16203;Distinguish;55555319590536;6;2006;2014-01-23
16204;ColonialVoice;77775507174880;11;2005;2013-09-30
16205;Distinguish;55551421735996;8;2006;2012-07-01
16206;SuperiorCard;33338255363583;8;2006;2012-09-16
16207;ColonialVoice;77775019297634;3;2008;2012-03-26
16208;Distinguish;55551869600037;6;2008;2014-03-19
16209;SuperiorCard;33331896725786;10;2005;2013-07-12
16210;Vista;11115868933044;6;2007;2013-09-03
16211;Vista;11116692590625;8;2007;2013-12-16
16212;SuperiorCard;33334966799305;9;2007;2013-10-31
16213;Distinguish;55559834624266;8;2005;2013-07-07
16214;Vista;11114272254318;9;2008;2013-11-06
16215;Distinguish;55555167306648;11;2006;2013-02-13
16216;Distinguish;55559036724655;7;2005;2014-01-02
16217;Vista;11118688330766;2;2008;2013-10-15
16218;SuperiorCard;33336894696747;8;2005;2013-09-30
16219;ColonialVoice;77778764712998;3;2005;2014-06-23
16220;Distinguish;55554546715522;11;2008;2014-05-28
16221;Distinguish;55559789010604;12;2005;2013-09-29
16222;ColonialVoice;77775614048116;2;2006;2012-10-29
16223;Vista;11114800998126;1;2005;2011-10-16
16224;ColonialVoice;77776052164213;6;2007;2013-12-09
16225;SuperiorCard;33331941731662;2;2007;2012-05-04
16226;ColonialVoice;77774746177158;6;2008;2014-01-16
16227;Distinguish;55554889370909;6;2005;2013-11-14
16228;SuperiorCard;33336544965562;3;2005;2014-03-03
16229;Vista;11113668310923;3;2008;2013-09-06
16230;Vista;11117630774121;1;2007;2013-09-03
16231;SuperiorCard;33332714746365;5;2005;2014-05-10
16232;Distinguish;55556346064164;11;2006;2014-03-12
16233;Distinguish;55558537936350;9;2006;2014-05-08
16234;ColonialVoice;77779577334607;10;2006;2012-09-16
16235;Distinguish;55558430766232;11;2006;2014-05-12
16236;Distinguish;55556442020310;11;2008;2013-07-24
16237;SuperiorCard;33335082326641;2;2006;2014-02-09
16238;ColonialVoice;77775352152326;7;2008;2014-02-13
16239;Vista;11111203617658;11;2006;2013-11-16
16240;ColonialVoice;77777261922855;6;2006;2014-04-11
16241;Distinguish;55558547873301;6;2008;2013-07-11
16242;Distinguish;55551141064039;7;2006;2014-04-01
16243;Distinguish;55559255626072;4;2005;2012-09-04
16244;ColonialVoice;77776176873227;3;2006;2013-09-19
16245;Vista;11116610685133;5;2008;2013-10-15
16246;Distinguish;55557817498979;4;2008;2011-11-07
16247;SuperiorCard;33333094635159;7;2008;2012-11-14
16248;SuperiorCard;33334057326567;7;2006;2014-05-05
16249;Vista;11113182897803;5;2007;2013-09-20
16250;Distinguish;55551780751815;2;2006;2012-01-10
16251;SuperiorCard;33333196208927;3;2005;2011-07-18
16252;SuperiorCard;33339009959938;11;2005;2014-05-22
16253;Vista;11114803490671;4;2006;2011-08-01
16254;SuperiorCard;33334033665748;11;2006;2014-04-30
16255;Distinguish;55551814509707;9;2008;2013-07-04
16256;ColonialVoice;77772360167549;6;2005;2013-09-11
16257;Distinguish;55554757991791;7;2005;2014-02-11
16258;Distinguish;55556311660012;2;2008;2013-01-03
16259;Vista;11115242119350;11;2008;2013-07-01
16260;Distinguish;55553868930673;2;2008;2012-04-02
16261;Vista;11117910116577;2;2006;2013-08-11
16262;Vista;11114659206994;1;2006;2013-12-20
16263;SuperiorCard;33334131963635;11;2005;2014-04-06
16264;Distinguish;55551238165964;11;2008;2011-11-17
16265;Vista;11114386694774;6;2006;2012-08-11
16266;ColonialVoice;77778980933304;10;2008;2014-02-21
16267;ColonialVoice;77772954698555;9;2007;2014-02-04
16268;Distinguish;55558029489656;5;2005;2013-04-17
16269;Distinguish;55556340432144;6;2007;2013-09-09
16270;Distinguish;55557399920948;3;2007;2012-09-24
16271;Distinguish;55556954518722;5;2006;2013-10-04
16272;SuperiorCard;33339408045681;11;2005;2014-04-11
16273;Vista;11114285480231;11;2007;2013-10-02
16274;ColonialVoice;77773047523413;1;2008;2008-11-24
16275;Vista;11117827882309;8;2005;2014-02-05
16276;ColonialVoice;77775723492677;11;2007;2013-05-19
16277;ColonialVoice;77777223744677;4;2005;2013-08-19
16278;ColonialVoice;77778612444663;6;2008;2013-08-01
16279;Distinguish;55551309065696;4;2007;2012-04-11
16280;ColonialVoice;77774497844545;2;2007;2013-10-24
16281;ColonialVoice;77777462752259;2;2007;2011-05-31
16282;Distinguish;55551973669363;5;2006;2014-04-22
16283;SuperiorCard;33336952056333;4;2008;2013-10-29
16284;ColonialVoice;77779713097442;6;2005;2014-01-23
16285;Vista;11114819773068;9;2008;2013-03-24
16286;ColonialVoice;77775829186756;5;2005;2014-03-14
16287;Vista;11116871168991;4;2006;2012-03-16
16288;Distinguish;55559207536181;6;2005;2013-07-06
16289;ColonialVoice;77771764786380;3;2007;2014-02-19
16290;Distinguish;55558084284860;1;2005;2012-02-18
16291;Distinguish;55551739070872;12;2005;2013-07-05
16292;Vista;11119169154901;8;2006;2014-01-06
16293;SuperiorCard;33336652181707;9;2006;2012-01-19
16294;SuperiorCard;33336348783891;7;2008;2013-12-05
16295;Distinguish;55558489192601;7;2006;2014-03-29
16296;Vista;11118794846145;10;2007;2014-03-19
16297;SuperiorCard;33337631951247;11;2008;2013-07-12
16298;Vista;11119635382929;3;2007;2014-03-08
16299;SuperiorCard;33335986135383;4;2006;2013-12-13
